t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,u0,u1,u2,u3
1.06,0.0176488,0.0225477,-3.5647e-05,-0.00549339,0.00430889,2.40944e-05,0.0483575,0.0617586,-6.99864e-05,-0.00745355,0.00595314,6.92605e-05,0.619454,0.619355,0.619482,0.619581
1.07,0.0181366,0.0231707,-3.63486e-05,-0.00553217,0.00433986,2.44379e-05,0.0492059,0.0628403,-7.03619e-05,-0.00805669,0.00643578,6.93374e-05,0.61948,0.619567,0.619459,0.619373
1.08,0.0186329,0.0238045,-3.70542e-05,-0.00557065,0.00437064,2.47815e-05,0.0500605,0.0639296,-7.07881e-05,-0.00733808,0.00587601,6.93948e-05,0.619456,0.619356,0.619484,0.619584
1.09,0.0191378,0.0244493,-3.77637e-05,-0.00560887,0.00440125,2.51251e-05,0.050921,0.0650263,-7.11412e-05,-0.00794665,0.00636389,6.94497e-05,0.619482,0.619569,0.61946,0.619374
1.1,0.0196514,0.0251051,-3.84771e-05,-0.00564679,0.00443165,2.54688e-05,0.0517875,0.0661306,-7.1544e-05,-0.00722049,0.00579828,6.94899e-05,0.619458,0.619357,0.619486,0.619587
1.11,0.0201736,0.0257719,-3.9194e-05,-0.00568442,0.00446188,2.58125e-05,0.05266,0.0672422,-7.1872e-05,-0.00783427,0.00629128,6.95228e-05,0.619484,0.619572,0.619462,0.619375
1.12,0.0207046,0.0264499,-3.99145e-05,-0.00572176,0.00449191,2.61561e-05,0.0535384,0.0683613,-7.225e-05,-0.00710059,0.00571991,6.95475e-05,0.619459,0.619357,0.619488,0.61959
1.13,0.0212444,0.0271392,-4.06384e-05,-0.00575881,0.00452176,2.64995e-05,0.0544226,0.0694876,-7.25537e-05,-0.00771943,0.00621804,6.95582e-05,0.619486,0.619575,0.619464,0.619375
1.14,0.0217931,0.0278397,-4.13656e-05,-0.00579556,0.00455141,2.68428e-05,0.0553127,0.0706212,-7.29073e-05,-0.00697837,0.00564107,6.95649e-05,0.619461,0.619358,0.61949,0.619593
1.15,0.0223507,0.0285516,-4.2096e-05,-0.00583201,0.00458087,2.71857e-05,0.0562086,0.0717619,-7.31872e-05,-0.00760204,0.00614424,6.95534e-05,0.619488,0.619578,0.619466,0.619376
1.16,0.0229173,0.029275,-4.28294e-05,-0.00586815,0.00461014,2.75283e-05,0.0571103,0.0729098,-7.3516e-05,-0.00685377,0.00556171,6.9543e-05,0.619463,0.619359,0.619492,0.619596
1.17,0.0234929,0.0300099,-4.35657e-05,-0.00590399,0.00463922,2.78706e-05,0.0580176,0.0740647,-7.37704e-05,-0.00748214,0.00606987,6.95099e-05,0.61949,0.61958,0.619468,0.619377
1.18,0.0240776,0.0307563,-4.43048e-05,-0.00593952,0.00466811,2.82123e-05,0.0589308,0.0752267,-7.40755e-05,-0.00672678,0.00548194,6.94812e-05,0.619465,0.619359,0.619494,0.619599
1.19,0.0246715,0.0315144,-4.50466e-05,-0.00597473,0.0046968,2.85536e-05,0.0598494,0.0763956,-7.43039e-05,-0.0073596,0.00599494,6.94264e-05,0.619492,0.619583,0.61947,0.619378
1.2,0.0252746,0.0322842,-4.57909e-05,-0.00600963,0.0047253,2.88943e-05,0.0607738,0.0775714,-7.45821e-05,-0.00659728,0.00540167,6.93822e-05,0.619466,0.61936,0.619496,0.619602
1.21,0.025887,0.0330659,-4.65376e-05,-0.00604421,0.0047536,2.92343e-05,0.0617037,0.0787539,-7.47855e-05,-0.00723437,0.0059195,6.9304e-05,0.619493,0.619586,0.619472,0.619379
1.22,0.0265087,0.0338593,-4.72867e-05,-0.00607846,0.0047817,2.95736e-05,0.0626391,0.0799433,-7.50393e-05,-0.00646521,0.00532098,6.92401e-05,0.619468,0.619361,0.619498,0.619605
1.23,0.0271398,0.0346647,-4.80378e-05,-0.00611239,0.00480962,2.99122e-05,0.06358,0.0811393,-7.52169e-05,-0.00710633,0.00584353,6.91401e-05,0.619495,0.619588,0.619474,0.61938
1.24,0.0277803,0.0354821,-4.8791e-05,-0.00614598,0.00483733,3.02499e-05,0.0645265,0.082342,-7.54438e-05,-0.00633049,0.0052399,6.90589e-05,0.61947,0.619362,0.619501,0.619608
1.25,0.0284304,0.0363116,-4.95461e-05,-0.00617925,0.00486485,3.05867e-05,0.0654782,0.0835511,-7.55939e-05,-0.00697536,0.00576711,6.89373e-05,0.619497,0.619591,0.619476,0.619381
1.26,0.0290899,0.0371532,-5.03029e-05,-0.00621217,0.00489217,3.09225e-05,0.0664355,0.0847669,-7.5795e-05,-0.00619294,0.0051584,6.88385e-05,0.619472,0.619362,0.619503,0.619611
